"ISO3","National Unit","Name","Admin Level","Metric","Units","Year","Value"
"TCD","Chad","Tibesti","admin1","Incidence Rate","Cases per Thousand",2018,1.63597531635314
"TCD","Chad","Tibesti","admin1","Incidence Rate","Cases per Thousand",2019,1.66218483716353
"TCD","Chad","Tibesti","admin1","Incidence Rate","Cases per Thousand",2020,1.5914130693050998
"TCD","Chad","Tibesti","admin1","Incidence Rate","Cases per Thousand",2021,1.6320953151814501
"TCD","Chad","Tibesti","admin1","Incidence Rate","Cases per Thousand",2022,1.76034152964119
"TCD","Chad","Tibesti","admin1","Incidence Rate","Cases per Thousand",2023,1.84379600167627
"TCD","Chad","Tibesti","admin1","Incidence Rate","Cases per Thousand",2024,1.8530187276666599
"TCD","Chad","Tibesti","admin1","Infection Prevalence","per 100 Children",2000,0.110737886910808
"TCD","Chad","Tibesti","admin1","Infection Prevalence","per 100 Children",2001,0.151210663827369
"TCD","Chad","Tibesti","admin1","Infection Prevalence","per 100 Children",2002,0.102422618668087
"TCD","Chad","Tibesti","admin1","Infection Prevalence","per 100 Children",2003,0.0875920573057342
"TCD","Chad","Tibesti","admin1","Infection Prevalence","per 100 Children",2004,0.09629788150281719
"TCD","Chad","Tibesti","admin1","Infection Prevalence","per 100 Children",2005,0.0832814123324548
"TCD","Chad","Tibesti","admin1","Infection Prevalence","per 100 Children",2006,0.0823864655187109
"TCD","Chad","Tibesti","admin1","Infection Prevalence","per 100 Children",2007,0.0741511890442829
"TCD","Chad","Tibesti","admin1","Infection Prevalence","per 100 Children",2008,0.06910973823245489
"TCD","Chad","Tibesti","admin1","Infection Prevalence","per 100 Children",2009,0.057965161040854696
"TCD","Chad","Tibesti","admin1","Infection Prevalence","per 100 Children",2010,0.060633886276283806
"TCD","Chad","Tibesti","admin1","Infection Prevalence","per 100 Children",2011,0.07370548422420341
"TCD","Chad","Tibesti","admin1","Infection Prevalence","per 100 Children",2012,0
"TCD","Chad","Tibesti","admin1","Infection Prevalence","per 100 Children",2013,0.107472271869266
"TCD","Chad","Tibesti","admin1","Infection Prevalence","per 100 Children",2014,0.09624837659487691
"TCD","Chad","Tibesti","admin1","Infection Prevalence","per 100 Children",2015,0.109937761858375
"TCD","Chad","Tibesti","admin1","Infection Prevalence","per 100 Children",2016,0.105791712564234
"TCD","Chad","Tibesti","admin1","Infection Prevalence","per 100 Children",2017,0.087096581362043
"TCD","Chad","Tibesti","admin1","Infection Prevalence","per 100 Children",2018,0.0950525383218641
"TCD","Chad","Tibesti","admin1","Infection Prevalence","per 100 Children",2019,0.09637364429583829
"TCD","Chad","Tibesti","admin1","Infection Prevalence","per 100 Children",2020,0.0909031600318602
"TCD","Chad","Tibesti","admin1","Infection Prevalence","per 100 Children",2021,0.0937401841430038
"TCD","Chad","Tibesti","admin1","Infection Prevalence","per 100 Children",2022,0.104039396457898
"TCD","Chad","Tibesti","admin1","Infection Prevalence","per 100 Children",2023,0.10866035789153601
"TCD","Chad","Tibesti","admin1","Infection Prevalence","per 100 Children",2024,0.109449901393497
"TCD","Chad","Tibesti","admin1","Mortality Rate","Deaths per 100 Thousand",2000,0.0330006618828637
"TCD","Chad","Tibesti","admin1","Mortality Rate","Deaths per 100 Thousand",2001,0.0454173378948682
"TCD","Chad","Tibesti","admin1","Mortality Rate","Deaths per 100 Thousand",2002,0.0347159640405494
"TCD","Chad","Tibesti","admin1","Mortality Rate","Deaths per 100 Thousand",2003,0.030581891823760303
"TCD","Chad","Tibesti","admin1","Mortality Rate","Deaths per 100 Thousand",2004,0.030564978546219503
"TCD","Chad","Tibesti","admin1","Mortality Rate","Deaths per 100 Thousand",2005,0.0313333510024702
"TCD","Chad","Tibesti","admin1","Mortality Rate","Deaths per 100 Thousand",2006,0.0354568574197244
"TCD","Chad","Tibesti","admin1","Mortality Rate","Deaths per 100 Thousand",2007,0.0356850807802681
"TCD","Chad","Tibesti","admin1","Mortality Rate","Deaths per 100 Thousand",2008,0.035919569189157
"TCD","Chad","Tibesti","admin1","Mortality Rate","Deaths per 100 Thousand",2009,0.032060165379384
"TCD","Chad","Tibesti","admin1","Mortality Rate","Deaths per 100 Thousand",2010,0.0340648981914147
"TCD","Chad","Tibesti","admin1","Mortality Rate","Deaths per 100 Thousand",2011,0.0305278311628021
"TCD","Chad","Tibesti","admin1","Mortality Rate","Deaths per 100 Thousand",2012,0.0331842157241922
"TCD","Chad","Tibesti","admin1","Mortality Rate","Deaths per 100 Thousand",2013,0.031935207196936995
"TCD","Chad","Tibesti","admin1","Mortality Rate","Deaths per 100 Thousand",2014,0.024975460780125802
"TCD","Chad","Tibesti","admin1","Mortality Rate","Deaths per 100 Thousand",2015,0.0306112219780666
"TCD","Chad","Tibesti","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0.032027246661285605
"TCD","Chad","Tibesti","admin1","Mortality Rate","Deaths per 100 Thousand",2017,0.0297820962365592
"TCD","Chad","Tibesti","admin1","Mortality Rate","Deaths per 100 Thousand",2018,0.033199652149512
"TCD","Chad","Tibesti","admin1","Mortality Rate","Deaths per 100 Thousand",2019,0.032339340227188505
"TCD","Chad","Tibesti","admin1","Mortality Rate","Deaths per 100 Thousand",2020,0.0334576821655839
"TCD","Chad","Tibesti","admin1","Mortality Rate","Deaths per 100 Thousand",2021,0.0317994465924221
"TCD","Chad","Tibesti","admin1","Mortality Rate","Deaths per 100 Thousand",2022,0.0308856488107774
"TCD","Chad","Tibesti","admin1","Mortality Rate","Deaths per 100 Thousand",2023,0.0303096144237667
"TCD","Chad","Tibesti","admin1","Mortality Rate","Deaths per 100 Thousand",2024,0.0299524110265087
"TCD","Chad","Guera","admin1","Incidence Rate","Cases per Thousand",2000,313.336674970287
"TCD","Chad","Guera","admin1","Incidence Rate","Cases per Thousand",2001,312.98172658977205
"TCD","Chad","Guera","admin1","Incidence Rate","Cases per Thousand",2002,274.001860137628
"TCD","Chad","Guera","admin1","Incidence Rate","Cases per Thousand",2003,269.29230076459197
"TCD","Chad","Guera","admin1","Incidence Rate","Cases per Thousand",2004,262.9581948944
"TCD","Chad","Guera","admin1","Incidence Rate","Cases per Thousand",2005,263.790010973029
"TCD","Chad","Guera","admin1","Incidence Rate","Cases per Thousand",2006,260.110332361063
"TCD","Chad","Guera","admin1","Incidence Rate","Cases per Thousand",2007,245.896059140298
"TCD","Chad","Guera","admin1","Incidence Rate","Cases per Thousand",2008,230.199980311385
"TCD","Chad","Guera","admin1","Incidence Rate","Cases per Thousand",2009,214.71482868054102
"TCD","Chad","Guera","admin1","Incidence Rate","Cases per Thousand",2010,200.943275753699
"TCD","Chad","Guera","admin1","Incidence Rate","Cases per Thousand",2011,186.051439292499
"TCD","Chad","Guera","admin1","Incidence Rate","Cases per Thousand",2012,189.92970551090198
"TCD","Chad","Guera","admin1","Incidence Rate","Cases per Thousand",2013,199.32039086421298
"TCD","Chad","Guera","admin1","Incidence Rate","Cases per Thousand",2014,212.350425132174
"TCD","Chad","Guera","admin1","Incidence Rate","Cases per Thousand",2015,216.75633414402103
"TCD","Chad","Guera","admin1","Incidence Rate","Cases per Thousand",2016,220.238434177097
"TCD","Chad","Guera","admin1","Incidence Rate","Cases per Thousand",2017,224.24521038301302
"TCD","Chad","Guera","admin1","Incidence Rate","Cases per Thousand",2018,229.43818587770102
"TCD","Chad","Guera","admin1","Incidence Rate","Cases per Thousand",2019,217.75130422146998
"TCD","Chad","Guera","admin1","Incidence Rate","Cases per Thousand",2020,208.366636873514
"TCD","Chad","Guera","admin1","Incidence Rate","Cases per Thousand",2021,213.519289208608
"TCD","Chad","Guera","admin1","Incidence Rate","Cases per Thousand",2022,225.577305315797
"TCD","Chad","Guera","admin1","Incidence Rate","Cases per Thousand",2023,230.135734131357
"TCD","Chad","Guera","admin1","Incidence Rate","Cases per Thousand",2024,230.947211689707
"TCD","Chad","Guera","admin1","Infection Prevalence","per 100 Children",2000,24.0746864174913
"TCD","Chad","Guera","admin1","Infection Prevalence","per 100 Children",2001,24.2227975553029
"TCD","Chad","Guera","admin1","Infection Prevalence","per 100 Children",2002,19.826101832772398
"TCD","Chad","Guera","admin1","Infection Prevalence","per 100 Children",2003,19.1428754162432
"TCD","Chad","Guera","admin1","Infection Prevalence","per 100 Children",2004,18.481819238218
"TCD","Chad","Guera","admin1","Infection Prevalence","per 100 Children",2005,18.477756331946
"TCD","Chad","Guera","admin1","Infection Prevalence","per 100 Children",2006,18.068093481615
"TCD","Chad","Guera","admin1","Infection Prevalence","per 100 Children",2007,16.878662496820702
"TCD","Chad","Guera","admin1","Infection Prevalence","per 100 Children",2008,15.457903655081202
"TCD","Chad","Guera","admin1","Infection Prevalence","per 100 Children",2009,14.000855904692
"TCD","Chad","Guera","admin1","Infection Prevalence","per 100 Children",2010,12.946949751095
"TCD","Chad","Guera","admin1","Infection Prevalence","per 100 Children",2011,11.788154542756
"TCD","Chad","Guera","admin1","Infection Prevalence","per 100 Children",2012,12.1165940311485
"TCD","Chad","Guera","admin1","Infection Prevalence","per 100 Children",2013,13.08281426191
"TCD","Chad","Guera","admin1","Infection Prevalence","per 100 Children",2014,14.268622909064902
"TCD","Chad","Guera","admin1","Infection Prevalence","per 100 Children",2015,14.527068466410501
"TCD","Chad","Guera","admin1","Infection Prevalence","per 100 Children",2016,14.904250606525702
"TCD","Chad","Guera","admin1","Infection Prevalence","per 100 Children",2017,15.3066968412051
"TCD","Chad","Guera","admin1","Infection Prevalence","per 100 Children",2018,15.775313233264802
"TCD","Chad","Guera","admin1","Infection Prevalence","per 100 Children",2019,14.936468816876
"TCD","Chad","Guera","admin1","Infection Prevalence","per 100 Children",2020,14.1278496583931
"TCD","Chad","Guera","admin1","Infection Prevalence","per 100 Children",2021,14.575370550947401
"TCD","Chad","Guera","admin1","Infection Prevalence","per 100 Children",2022,15.855367305021401
"TCD","Chad","Guera","admin1","Infection Prevalence","per 100 Children",2023,16.2912491083216
"TCD","Chad","Guera","admin1","Infection Prevalence","per 100 Children",2024,16.3929965352139
"TCD","Chad","Guera","admin1","Mortality Rate","Deaths per 100 Thousand",2000,121.659638448605
"TCD","Chad","Guera","admin1","Mortality Rate","Deaths per 100 Thousand",2001,109.24490281202
"TCD","Chad","Guera","admin1","Mortality Rate","Deaths per 100 Thousand",2002,91.5248803437502
"TCD","Chad","Guera","admin1","Mortality Rate","Deaths per 100 Thousand",2003,91.0255782123664
"TCD","Chad","Guera","admin1","Mortality Rate","Deaths per 100 Thousand",2004,84.8034984347038
"TCD","Chad","Guera","admin1","Mortality Rate","Deaths per 100 Thousand",2005,88.42730543020849
"TCD","Chad","Guera","admin1","Mortality Rate","Deaths per 100 Thousand",2006,96.4283273044249
"TCD","Chad","Guera","admin1","Mortality Rate","Deaths per 100 Thousand",2007,97.3637278379161
"TCD","Chad","Guera","admin1","Mortality Rate","Deaths per 100 Thousand",2008,92.5933520992791
"TCD","Chad","Guera","admin1","Mortality Rate","Deaths per 100 Thousand",2009,88.5701465927514
"TCD","Chad","Guera","admin1","Mortality Rate","Deaths per 100 Thousand",2010,81.9062079364973
"TCD","Chad","Guera","admin1","Mortality Rate","Deaths per 100 Thousand",2011,71.5545480328057
"TCD","Chad","Guera","admin1","Mortality Rate","Deaths per 100 Thousand",2012,63.3265603072722
"TCD","Chad","Guera","admin1","Mortality Rate","Deaths per 100 Thousand",2013,62.35797299019
"TCD","Chad","Guera","admin1","Mortality Rate","Deaths per 100 Thousand",2014,62.046103563198194
"TCD","Chad","Guera","admin1","Mortality Rate","Deaths per 100 Thousand",2015,60.99037524349399
"TCD","Chad","Guera","admin1","Mortality Rate","Deaths per 100 Thousand",2016,62.1299571392485
"TCD","Chad","Guera","admin1","Mortality Rate","Deaths per 100 Thousand",2017,59.120532633606494
"TCD","Chad","Guera","admin1","Mortality Rate","Deaths per 100 Thousand",2018,58.4887449497204
"TCD","Chad","Guera","admin1","Mortality Rate","Deaths per 100 Thousand",2019,58.441175695442304
"TCD","Chad","Guera","admin1","Mortality Rate","Deaths per 100 Thousand",2020,60.981805669906706
"TCD","Chad","Guera","admin1","Mortality Rate","Deaths per 100 Thousand",2021,58.5495803474841
"TCD","Chad","Guera","admin1","Mortality Rate","Deaths per 100 Thousand",2022,55.9344887467287
"TCD","Chad","Guera","admin1","Mortality Rate","Deaths per 100 Thousand",2023,54.966775477823504
"TCD","Chad","Guera","admin1","Mortality Rate","Deaths per 100 Thousand",2024,54.37022328879289
"TCD","Chad","Hadjer-Lamis","admin1","Incidence Rate","Cases per Thousand",2000,359.718223393365
"TCD","Chad","Hadjer-Lamis","admin1","Incidence Rate","Cases per Thousand",2001,358.317907242487
"TCD","Chad","Hadjer-Lamis","admin1","Incidence Rate","Cases per Thousand",2002,307.374470076686
"TCD","Chad","Hadjer-Lamis","admin1","Incidence Rate","Cases per Thousand",2003,288.073555326985
"TCD","Chad","Hadjer-Lamis","admin1","Incidence Rate","Cases per Thousand",2004,255.10145815520303
"TCD","Chad","Hadjer-Lamis","admin1","Incidence Rate","Cases per Thousand",2005,226.555284011411
"TCD","Chad","Hadjer-Lamis","admin1","Incidence Rate","Cases per Thousand",2006,184.473727709907
"TCD","Chad","Hadjer-Lamis","admin1","Incidence Rate","Cases per Thousand",2007,141.606350631103
"TCD","Chad","Hadjer-Lamis","admin1","Incidence Rate","Cases per Thousand",2008,112.492299246607
"TCD","Chad","Hadjer-Lamis","admin1","Incidence Rate","Cases per Thousand",2009,90.68859767695781
"TCD","Chad","Hadjer-Lamis","admin1","Incidence Rate","Cases per Thousand",2010,79.796538836599
"TCD","Chad","Hadjer-Lamis","admin1","Incidence Rate","Cases per Thousand",2011,79.2216839750849
"TCD","Chad","Hadjer-Lamis","admin1","Incidence Rate","Cases per Thousand",2012,106.93609228507
"TCD","Chad","Hadjer-Lamis","admin1","Incidence Rate","Cases per Thousand",2013,152.228075495072
"TCD","Chad","Hadjer-Lamis","admin1","Incidence Rate","Cases per Thousand",2014,194.356113635576
"TCD","Chad","Hadjer-Lamis","admin1","Incidence Rate","Cases per Thousand",2015,223.23458391333202
"TCD","Chad","Hadjer-Lamis","admin1","Incidence Rate","Cases per Thousand",2016,234.760360146415
"TCD","Chad","Hadjer-Lamis","admin1","Incidence Rate","Cases per Thousand",2017,241.507020801642
"TCD","Chad","Hadjer-Lamis","admin1","Incidence Rate","Cases per Thousand",2018,255.957829439953
"TCD","Chad","Hadjer-Lamis","admin1","Incidence Rate","Cases per Thousand",2019,248.619152604726
"TCD","Chad","Hadjer-Lamis","admin1","Incidence Rate","Cases per Thousand",2020,240.26851321812302
"TCD","Chad","Hadjer-Lamis","admin1","Incidence Rate","Cases per Thousand",2021,231.117637040904
"TCD","Chad","Hadjer-Lamis","admin1","Incidence Rate","Cases per Thousand",2022,228.45047775597098
"TCD","Chad","Hadjer-Lamis","admin1","Incidence Rate","Cases per Thousand",2023,229.176506545205
"TCD","Chad","Hadjer-Lamis","admin1","Incidence Rate","Cases per Thousand",2024,228.946733904881
"TCD","Chad","Hadjer-Lamis","admin1","Infection Prevalence","per 100 Children",2000,29.2270506403937
"TCD","Chad","Hadjer-Lamis","admin1","Infection Prevalence","per 100 Children",2001,29.586391163149
"TCD","Chad","Hadjer-Lamis","admin1","Infection Prevalence","per 100 Children",2002,23.1285769611601
"TCD","Chad","Hadjer-Lamis","admin1","Infection Prevalence","per 100 Children",2003,20.7086542613158
"TCD","Chad","Hadjer-Lamis","admin1","Infection Prevalence","per 100 Children",2004,17.407818315510102
"TCD","Chad","Hadjer-Lamis","admin1","Infection Prevalence","per 100 Children",2005,14.7621220911485
"TCD","Chad","Hadjer-Lamis","admin1","Infection Prevalence","per 100 Children",2006,11.234554562083
"TCD","Chad","Hadjer-Lamis","admin1","Infection Prevalence","per 100 Children",2007,8.14407329125459
"TCD","Chad","Hadjer-Lamis","admin1","Infection Prevalence","per 100 Children",2008,6.17821084887459
"TCD","Chad","Hadjer-Lamis","admin1","Infection Prevalence","per 100 Children",2009,4.7951685062977
"TCD","Chad","Hadjer-Lamis","admin1","Infection Prevalence","per 100 Children",2010,4.20394643856821
"TCD","Chad","Hadjer-Lamis","admin1","Infection Prevalence","per 100 Children",2011,4.1730661949538606
"TCD","Chad","Hadjer-Lamis","admin1","Infection Prevalence","per 100 Children",2012,5.85652157003204
"TCD","Chad","Hadjer-Lamis","admin1","Infection Prevalence","per 100 Children",2013,9.217164469775021
"TCD","Chad","Hadjer-Lamis","admin1","Infection Prevalence","per 100 Children",2014,12.677718734201099
"TCD","Chad","Hadjer-Lamis","admin1","Infection Prevalence","per 100 Children",2015,14.9420459520349
"TCD","Chad","Hadjer-Lamis","admin1","Infection Prevalence","per 100 Children",2016,15.9011001632731
"TCD","Chad","Hadjer-Lamis","admin1","Infection Prevalence","per 100 Children",2017,16.387032876631498
"TCD","Chad","Hadjer-Lamis","admin1","Infection Prevalence","per 100 Children",2018,17.5384727251535
"TCD","Chad","Hadjer-Lamis","admin1","Infection Prevalence","per 100 Children",2019,17.0921296533548
"TCD","Chad","Hadjer-Lamis","admin1","Infection Prevalence","per 100 Children",2020,16.4916441800581
"TCD","Chad","Hadjer-Lamis","admin1","Infection Prevalence","per 100 Children",2021,15.690500539248001
"TCD","Chad","Hadjer-Lamis","admin1","Infection Prevalence","per 100 Children",2022,15.4807649799665
"TCD","Chad","Hadjer-Lamis","admin1","Infection Prevalence","per 100 Children",2023,15.368839499271001
"TCD","Chad","Hadjer-Lamis","admin1","Infection Prevalence","per 100 Children",2024,15.367130109050201
"TCD","Chad","Hadjer-Lamis","admin1","Mortality Rate","Deaths per 100 Thousand",2000,113.341218933953
"TCD","Chad","Hadjer-Lamis","admin1","Mortality Rate","Deaths per 100 Thousand",2001,101.95611766023599
"TCD","Chad","Hadjer-Lamis","admin1","Mortality Rate","Deaths per 100 Thousand",2002,85.6207233447809
"TCD","Chad","Hadjer-Lamis","admin1","Mortality Rate","Deaths per 100 Thousand",2003,85.722254531652
"TCD","Chad","Hadjer-Lamis","admin1","Mortality Rate","Deaths per 100 Thousand",2004,79.20793394980839
"TCD","Chad","Hadjer-Lamis","admin1","Mortality Rate","Deaths per 100 Thousand",2005,83.0200449795168
"TCD","Chad","Hadjer-Lamis","admin1","Mortality Rate","Deaths per 100 Thousand",2006,91.17572511121999
"TCD","Chad","Hadjer-Lamis","admin1","Mortality Rate","Deaths per 100 Thousand",2007,90.8218337197
"TCD","Chad","Hadjer-Lamis","admin1","Mortality Rate","Deaths per 100 Thousand",2008,86.755696563769
"TCD","Chad","Hadjer-Lamis","admin1","Mortality Rate","Deaths per 100 Thousand",2009,83.7168193994712
"TCD","Chad","Hadjer-Lamis","admin1","Mortality Rate","Deaths per 100 Thousand",2010,78.2471837213848
"TCD","Chad","Hadjer-Lamis","admin1","Mortality Rate","Deaths per 100 Thousand",2011,68.9899247683334
"TCD","Chad","Hadjer-Lamis","admin1","Mortality Rate","Deaths per 100 Thousand",2012,61.102917074079905
"TCD","Chad","Hadjer-Lamis","admin1","Mortality Rate","Deaths per 100 Thousand",2013,59.873953382359204
"TCD","Chad","Hadjer-Lamis","admin1","Mortality Rate","Deaths per 100 Thousand",2014,59.79760440212579
"TCD","Chad","Hadjer-Lamis","admin1","Mortality Rate","Deaths per 100 Thousand",2015,59.5151525953367
"TCD","Chad","Hadjer-Lamis","admin1","Mortality Rate","Deaths per 100 Thousand",2016,60.2608435115817
"TCD","Chad","Hadjer-Lamis","admin1","Mortality Rate","Deaths per 100 Thousand",2017,55.1331182853952
"TCD","Chad","Hadjer-Lamis","admin1","Mortality Rate","Deaths per 100 Thousand",2018,54.673712768689704
"TCD","Chad","Hadjer-Lamis","admin1","Mortality Rate","Deaths per 100 Thousand",2019,54.9554950272193
"TCD","Chad","Hadjer-Lamis","admin1","Mortality Rate","Deaths per 100 Thousand",2020,57.562951308178306
"TCD","Chad","Hadjer-Lamis","admin1","Mortality Rate","Deaths per 100 Thousand",2021,55.3039908823962
"TCD","Chad","Hadjer-Lamis","admin1","Mortality Rate","Deaths per 100 Thousand",2022,52.81872800421159
"TCD","Chad","Hadjer-Lamis","admin1","Mortality Rate","Deaths per 100 Thousand",2023,51.9045677119334
"TCD","Chad","Hadjer-Lamis","admin1","Mortality Rate","Deaths per 100 Thousand",2024,51.270865260131096
"TCD","Chad","Tandjile","admin1","Incidence Rate","Cases per Thousand",2000,112.34918678717099
"TCD","Chad","Tandjile","admin1","Incidence Rate","Cases per Thousand",2001,123.921217545171
"TCD","Chad","Tandjile","admin1","Incidence Rate","Cases per Thousand",2002,122.18836745886199
"TCD","Chad","Tandjile","admin1","Incidence Rate","Cases per Thousand",2003,139.694276084254
"TCD","Chad","Tandjile","admin1","Incidence Rate","Cases per Thousand",2004,167.99657819407
"TCD","Chad","Tandjile","admin1","Incidence Rate","Cases per Thousand",2005,205.536434200212
"TCD","Chad","Tandjile","admin1","Incidence Rate","Cases per Thousand",2006,255.79315378561802
"TCD","Chad","Tandjile","admin1","Incidence Rate","Cases per Thousand",2007,300.846890054777
"TCD","Chad","Tandjile","admin1","Incidence Rate","Cases per Thousand",2008,352.275491770028
"TCD","Chad","Tandjile","admin1","Incidence Rate","Cases per Thousand",2009,413.09341044744804
"TCD","Chad","Tandjile","admin1","Incidence Rate","Cases per Thousand",2010,437.248168289136
"TCD","Chad","Tandjile","admin1","Incidence Rate","Cases per Thousand",2011,401.614150315129
"TCD","Chad","Tandjile","admin1","Incidence Rate","Cases per Thousand",2012,334.586763346995
"TCD","Chad","Tandjile","admin1","Incidence Rate","Cases per Thousand",2013,259.286114634485
"TCD","Chad","Tandjile","admin1","Incidence Rate","Cases per Thousand",2014,218.31979334808298
"TCD","Chad","Tandjile","admin1","Incidence Rate","Cases per Thousand",2015,190.729284793478
"TCD","Chad","Tandjile","admin1","Incidence Rate","Cases per Thousand",2016,177.48863348895298
"TCD","Chad","Tandjile","admin1","Incidence Rate","Cases per Thousand",2017,173.790669815437
"TCD","Chad","Tandjile","admin1","Incidence Rate","Cases per Thousand",2018,175.019446184516
"TCD","Chad","Tandjile","admin1","Incidence Rate","Cases per Thousand",2019,170.71172129801198
"TCD","Chad","Tandjile","admin1","Incidence Rate","Cases per Thousand",2020,168.650346036831
"TCD","Chad","Tandjile","admin1","Incidence Rate","Cases per Thousand",2021,169.185326757102
"TCD","Chad","Tandjile","admin1","Incidence Rate","Cases per Thousand",2022,172.768100498256
"TCD","Chad","Tandjile","admin1","Incidence Rate","Cases per Thousand",2023,168.394260554532
"TCD","Chad","Tandjile","admin1","Incidence Rate","Cases per Thousand",2024,169.090410448382
"TCD","Chad","Tandjile","admin1","Infection Prevalence","per 100 Children",2000,6.531187525702779
"TCD","Chad","Tandjile","admin1","Infection Prevalence","per 100 Children",2001,7.40728722231698
"TCD","Chad","Tandjile","admin1","Infection Prevalence","per 100 Children",2002,7.26524740063524
"TCD","Chad","Tandjile","admin1","Infection Prevalence","per 100 Children",2003,8.57505791026939
"TCD","Chad","Tandjile","admin1","Infection Prevalence","per 100 Children",2004,10.8945285064679
"TCD","Chad","Tandjile","admin1","Infection Prevalence","per 100 Children",2005,13.976771801819801
"TCD","Chad","Tandjile","admin1","Infection Prevalence","per 100 Children",2006,18.2427734727407
"TCD","Chad","Tandjile","admin1","Infection Prevalence","per 100 Children",2007,22.4589972747643
"TCD","Chad","Tandjile","admin1","Infection Prevalence","per 100 Children",2008,27.3401878607556
"TCD","Chad","Tandjile","admin1","Infection Prevalence","per 100 Children",2009,33.2007820556956
"TCD","Chad","Tandjile","admin1","Infection Prevalence","per 100 Children",2010,35.5943801336808
"TCD","Chad","Tandjile","admin1","Infection Prevalence","per 100 Children",2011,31.7976842568885
"TCD","Chad","Tandjile","admin1","Infection Prevalence","per 100 Children",2012,25.037327310181002
"TCD","Chad","Tandjile","admin1","Infection Prevalence","per 100 Children",2013,18.2526869612391
"TCD","Chad","Tandjile","admin1","Infection Prevalence","per 100 Children",2014,14.753214788455299
"TCD","Chad","Tandjile","admin1","Infection Prevalence","per 100 Children",2015,12.395425951938401
"TCD","Chad","Tandjile","admin1","Infection Prevalence","per 100 Children",2016,11.4974864256242
"TCD","Chad","Tandjile","admin1","Infection Prevalence","per 100 Children",2017,11.2336399613684
"TCD","Chad","Tandjile","admin1","Infection Prevalence","per 100 Children",2018,11.3437408474416
"TCD","Chad","Tandjile","admin1","Infection Prevalence","per 100 Children",2019,11.2997640123856
"TCD","Chad","Tandjile","admin1","Infection Prevalence","per 100 Children",2020,11.2009729205893
"TCD","Chad","Tandjile","admin1","Infection Prevalence","per 100 Children",2021,11.0605997050047
"TCD","Chad","Tandjile","admin1","Infection Prevalence","per 100 Children",2022,11.298657511157401
"TCD","Chad","Tandjile","admin1","Infection Prevalence","per 100 Children",2023,10.8319076738103
"TCD","Chad","Tandjile","admin1","Infection Prevalence","per 100 Children",2024,10.9029975791427
"TCD","Chad","Tandjile","admin1","Mortality Rate","Deaths per 100 Thousand",2000,28.0353665777812
"TCD","Chad","Tandjile","admin1","Mortality Rate","Deaths per 100 Thousand",2001,25.2348003273729
"TCD","Chad","Tandjile","admin1","Mortality Rate","Deaths per 100 Thousand",2002,21.3258074424847
"TCD","Chad","Tandjile","admin1","Mortality Rate","Deaths per 100 Thousand",2003,21.0529358923094
"TCD","Chad","Tandjile","admin1","Mortality Rate","Deaths per 100 Thousand",2004,19.7762066089119
"TCD","Chad","Tandjile","admin1","Mortality Rate","Deaths per 100 Thousand",2005,20.1503092570493
"TCD","Chad","Tandjile","admin1","Mortality Rate","Deaths per 100 Thousand",2006,22.0246081858967
"TCD","Chad","Tandjile","admin1","Mortality Rate","Deaths per 100 Thousand",2007,22.2983275688936
"TCD","Chad","Tandjile","admin1","Mortality Rate","Deaths per 100 Thousand",2008,21.2440085774681
"TCD","Chad","Tandjile","admin1","Mortality Rate","Deaths per 100 Thousand",2009,20.307204514682297
"TCD","Chad","Tandjile","admin1","Mortality Rate","Deaths per 100 Thousand",2010,18.7227465533825
"TCD","Chad","Tandjile","admin1","Mortality Rate","Deaths per 100 Thousand",2011,16.4470293129781
"TCD","Chad","Tandjile","admin1","Mortality Rate","Deaths per 100 Thousand",2012,14.488914108947
"TCD","Chad","Tandjile","admin1","Mortality Rate","Deaths per 100 Thousand",2013,14.4002828052792
"TCD","Chad","Tandjile","admin1","Mortality Rate","Deaths per 100 Thousand",2014,14.227074115458601
"TCD","Chad","Tandjile","admin1","Mortality Rate","Deaths per 100 Thousand",2015,14.0784640843822
"TCD","Chad","Tandjile","admin1","Mortality Rate","Deaths per 100 Thousand",2016,14.4435805518911
"TCD","Chad","Tandjile","admin1","Mortality Rate","Deaths per 100 Thousand",2017,34.495399266606
"TCD","Chad","Tandjile","admin1","Mortality Rate","Deaths per 100 Thousand",2018,34.0531298687902
"TCD","Chad","Tandjile","admin1","Mortality Rate","Deaths per 100 Thousand",2019,34.4058050128535
"TCD","Chad","Tandjile","admin1","Mortality Rate","Deaths per 100 Thousand",2020,35.3921144874337
"TCD","Chad","Tandjile","admin1","Mortality Rate","Deaths per 100 Thousand",2021,33.8717913915829
"TCD","Chad","Tandjile","admin1","Mortality Rate","Deaths per 100 Thousand",2022,32.4419903701675
"TCD","Chad","Tandjile","admin1","Mortality Rate","Deaths per 100 Thousand",2023,31.8550169781313
"TCD","Chad","Tandjile","admin1","Mortality Rate","Deaths per 100 Thousand",2024,31.5035208271498
"TCD","Chad","Kanem","admin1","Incidence Rate","Cases per Thousand",2000,261.91428869615504
"TCD","Chad","Kanem","admin1","Incidence Rate","Cases per Thousand",2001,264.893981334713
"TCD","Chad","Kanem","admin1","Incidence Rate","Cases per Thousand",2002,224.116002694831
"TCD","Chad","Kanem","admin1","Incidence Rate","Cases per Thousand",2003,209.350832686585
